CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	Sky Bundesliga 7	SkyBundesliga7.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	Sky Bundesliga 8	SkyBundesliga8.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	Sky Bundesliga 9	SkyBundesliga9.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	Sky Cinema Family	SkyCinemaFamily.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	Sky Cinema Best Of 2019	SkyCinemaSpecial.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	eSports1	eSports1.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	SPORT1+	SPORT1plus.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	RMC Sport Access 1	TCRMCSportAccess1.ch
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	TC Sport 1	TCSport1.ch
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	Teleclub Sport 2 / Sky Sport 2	TCSport2.ch
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	TC Sport 3 / Sky Sport 1	TCSport3.ch
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	Teleclub Cinema	TCCinema.ch
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	Teleclub Emotion	TCEmotion.ch
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	Teleclub Action	TCAction.ch
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	Sky Atlantic HD +1	SkyAtlanticPlus1.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_SportMovies.gz	rytecDE_SportMovies.gz	Sky Cinema +1	SkyCinemaPlus1.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Sky 1	Sky1.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	EWTN	EWTN.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Spiegel TV Digital	SpiegelTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Sat1 Emotions	Sat1Comedy.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Fox Serie	FoxSerie.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Eurosport 2 HD Xtra	Eurosport2Xtra.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Motorvision	MotorVision.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Nat Geo Wild	NatGeoWild.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	NickToons	Nicktoons.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	ProSieben Fun	ProSiebenFun.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Sky Select	SkySelect.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	sonnenklar.TV	SonnenKlar.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Sony Entertainment TV	SonyEntertainmentTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Spiegel Geschichte	SpiegelGeschichte.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Universal Channel	Universal.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	A and E	AandE.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Melodie TV	MelodieTV.at
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Energy TV HD	Energy.ch
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Folx.TV	FolxTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	FOX	Fox.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	gotv	go.tv
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	HOPE Channel (Deutschland)	HopeChannel.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Motors TV	MotorTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Nick Jr.	NickJr.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Passion	RTLPassion.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	BBC Entertainment	BBCEntertainment.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	RiC	RiC.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	TNT Serie	TNTSerie.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Welt der wunder	WeltDerWunder.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Cartoon Network	CartoonNetwork.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Health	Health.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Jukebox	Jukebox.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Lust Pur	LustPur.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	MTV Base	MTVBase.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	QVC Style	QVCStyle.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Rhein-Neckar Fernsehen	RNF.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	sportdigital	sportdigital.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Spiegel TV Wissen	SpiegelTVWissen.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Trace Sport	TraceSportStars.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	TravelXP 4k	TravelXP4k.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Eurosport2	Eurosport2.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	TNT Comedy	TNTGlitz.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Gute Laune TV	GuteLauneTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Duck TV	DuckTV.day
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Animal Planet	AnimalPlanet.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Discovery Channel	DiscoveryChannel.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Discovery HD	DiscoveryHD.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Disney Junior	DisneyJunior.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Disney XD	DisneyXD.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	DMAX	DMAX.ch
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Goldstar TV	GoldstarTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Heimatkanal	Heimatkanal.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	History HD	HistoryHD.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	KinoweltTV	Kinowelt.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Nat Geographic HD	NatGeoHD.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	PLANET	PLANET.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	SILVERLINE	Silverline.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	VIVA	Viva.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Teleclub Zoom D	TeleclubZoom.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Marco Polo TV	MarcoPoloTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	E! Entertainm.	EEntertainment.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Extreme Sports Chl	ExtremeSports.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	13th Street	13thStreet.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	History HD	History.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Junior	Junior.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Anixe HD	AnixeHD.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	AXN	AXN.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Romance TV	Romance.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	RTL Crime	RTLCrime.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	RTL Living	RTLLiving.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Syfy HD	SciFi.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Boomerang	Boomerang.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Teleclub Emotion	TeleclubEmotion.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Teleclub Cinema	TeleclubCinema.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Teleclub Action	TeleclubAction.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	TNT Film	TNTFilm.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Disney Cinemagic	DisneyCinemagic.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Fix &amp; Foxi	FixFoxi.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	GEO	GEO.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	Bon Gusto HDTV (Germany)	BonGusto.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	K-TV	KTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Common.gz	rytecDE_Common.gz	ZDFneo	ZDFneoNight.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	ANIXE Serie HD	AnixeSerie.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	ANIXE SD	Anixe.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Augsburg TV (a.tv)	a.tv.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Eurosport1	Eurosport1.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Franken TV	FrankenTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	HGTV	HGTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	TV.BERLIN	TVBerlin.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	VOXup	VOXup.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	HH 1	Hamburg1.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	rheinmaintv	rheinmaintv.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	MDR S-Anhalt	MDRS-Anhalt.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	VIVA/COMEDY CENTRAL	ComedyCentral/VIVA.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	TV Oberfranken	tvo.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Regionalfernsehen Oberbayern (RFO)	Oberbayern.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Sky Sport News HD	SkySportNewsHD.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	3sat	3sat.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	ARTE	ARTE.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	BR Fernsehen Süd	BR.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	ard-alpha	ARD-alpha.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Disney Channel	disneychannel.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	DMAX	DMax.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	hr-fernsehen	HR.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	HSE24	HSE24.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	kabel eins	Kabel.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	kabel eins class	KabelEinsClassic.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	kabel eins Doku	KabelEinsDoku.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	KIKA	Kika.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	MTV	MTVGermany.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Nickelodeon	Nickelodeon.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	n-tv	ntv.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	ProSieben	Pro7.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	ProSieben Maxx	ProSiebenMaxx.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	QVC	QVC.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Radio Bremen TV	RadioBremen.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	rbb Berlin	rbbBerlin.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	RTL	RTL.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	RTL Nitro	RTLNitro.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	RTL Plus	RTLPlus.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	RTL II	RTL2.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Sat.1	Sat1.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Sat1 Gold	Sat1Gold.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	ServusTV	ServusHD.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	sixx	Sixx.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	SPORT1	Sport1HD.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	SR Fernsehen	SRFernsehen.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Super RTL	SuperRTL.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	SWR Fernsehen RP	SWR-rp.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Tele 5	Tele5.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	TLC	TLC.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	VOX	Vox.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	ZDFneo	ZDFneo.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	N24 Doku	N24Doku.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Zee One	ZeeOne.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	deutsches-musik-fernsehen	DeutschesMusikFernsehen.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	eoTV	eoTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	One	One.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	DELUXE MUSIC	DeLuxeMusic.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Family TV	FamilyTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Das Erste	ARD.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	NDR Fernsehen NDS	ndr.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	phoenix	phoenix.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	SWR Fernsehen BW	SWR.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	tagesschau24	tagesschau24.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	Bibel TV	BibelTV.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	WDR Fernsehen	WDR.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	ZDF	ZDF.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	ZDFinfokanal	ZDFinfo.de
CHANNEL	http://rytec.ricx.nl/epg_data/rytecDE_Basic.gz	rytecDE_Basic.gz	TOGGOplus	TOGGOplus.de
